label_seed,patient_id,synthetic_label,n_cells
1009,CV0944,null_09,34
1009,MH8919176,null_09,34
1009,MH8919177,null_09,36
1009,MH8919178,null_09,35
1009,MH8919179,null_09,34
1009,MH8919226,null_09,31
1009,MH8919227,null_09,30
1009,MH8919282,null_09,36
1009,MH8919283,null_09,31
1009,MH8919332,null_09,35
1009,MH8919333,null_09,34
1009,newcastle65,null_09,36
1009,newcastle74,null_09,35
1009,CV0902,null_10,31
1009,CV0904,null_10,35
1009,CV0911,null_10,34
1009,CV0915,null_10,35
1009,CV0917,null_10,36
1009,CV0926,null_10,32
1009,CV0929,null_10,31
1009,CV0934,null_10,35
1009,CV0939,null_10,35
1009,CV0940,null_10,34
1009,CV0944,null_10,34
1009,MH8919176,null_10,35
1009,MH8919177,null_10,36
1009,MH8919178,null_10,35
1009,MH8919179,null_10,34
1009,MH8919226,null_10,31
1009,MH8919227,null_10,31
1009,MH8919282,null_10,36
1009,MH8919283,null_10,31
1009,MH8919332,null_10,36
1009,MH8919333,null_10,33
1009,newcastle65,null_10,36
1009,newcastle74,null_10,35
1009,CV0902,null_11,31
1009,CV0904,null_11,36
1009,CV0911,null_11,34
1009,CV0915,null_11,35
1009,CV0917,null_11,36
1009,CV0926,null_11,32
1009,CV0929,null_11,31
1009,CV0934,null_11,34
1009,CV0939,null_11,36
1009,CV0940,null_11,34
1009,CV0944,null_11,34
1009,MH8919176,null_11,35
1009,MH8919177,null_11,36
1009,MH8919178,null_11,34
1009,MH8919179,null_11,34
1009,MH8919226,null_11,31
1009,MH8919227,null_11,30
1009,MH8919282,null_11,36
1009,MH8919283,null_11,32
1009,MH8919332,null_11,36
1009,MH8919333,null_11,34
1009,newcastle65,null_11,36
1009,newcastle74,null_11,34
1009,CV0902,null_12,31
1009,CV0904,null_12,36
1009,CV0911,null_12,34
1009,CV0915,null_12,34
1009,CV0917,null_12,36
1009,CV0926,null_12,32
1009,CV0929,null_12,31
1009,CV0934,null_12,34
1009,CV0939,null_12,35
1009,CV0940,null_12,34
1009,CV0944,null_12,34
1009,MH8919176,null_12,34
1009,MH8919177,null_12,36
1009,MH8919178,null_12,35
1009,MH8919179,null_12,34
1009,MH8919226,null_12,31
1009,MH8919227,null_12,30
1009,MH8919282,null_12,36
1009,MH8919283,null_12,31
1009,MH8919332,null_12,35
1009,MH8919333,null_12,33
1009,newcastle65,null_12,36
1009,newcastle74,null_12,35
1009,CV0902,null_13,30
1009,CV0904,null_13,36
1009,CV0911,null_13,34
1009,CV0915,null_13,35
1009,CV0917,null_13,36
1009,CV0926,null_13,32
1009,CV0929,null_13,31
1009,CV0934,null_13,34
1009,CV0939,null_13,35
1009,CV0940,null_13,35
1009,CV0944,null_13,34
1009,MH8919176,null_13,35
1009,MH8919177,null_13,35
1009,MH8919178,null_13,34
1009,MH8919179,null_13,34
1009,MH8919226,null_13,31
1009,MH8919227,null_13,30
1009,MH8919282,null_13,36
1009,MH8919283,null_13,31
1009,MH8919332,null_13,35
1009,MH8919333,null_13,33
1009,newcastle65,null_13,36
1009,newcastle74,null_13,34
